id,name,price_nzd,room_type,accommodates,minimum_nights,review_scores_rating,number_of_reviews,last_review,region_parent_name,latitude,longitude,host_name,formatted_price
l49838993,Serviced apartment in Taupō · ★4.45 · 1 bedroom · 2 beds · 1 bath,146.0,Entire home/apt,4,1,4.45,65,2023-08-18,Taupo District,-38.6872,176.07758,Ashish,$146.00
l913885270264059943,Rental unit in Auckland · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,282.0,Entire home/apt,2,2,5.0,3,2023-08-16,Auckland,-36.84611760000001,174.7710957,The Urban Butler,$282.00
l801062993335012593,Guesthouse in Motueka Valley · ★5.0 · 1 bedroom · 3 beds · 1 bath,120.0,Entire home/apt,4,1,5.0,13,2023-07-15,Tasman District,-41.201305,172.883462,Kathryn,$120.00
l48868632,Rental unit in Pōhara · ★4.83 · 3 bedrooms · 4 beds · 1 bath,232.0,Entire home/apt,8,2,4.83,24,2023-05-13,Tasman District,-40.8355,172.87243999999995,Sian,$232.00
l7583815,Home in Christchurch · ★4.89 · 3 bedrooms · 3 beds · 3 baths,565.0,Entire home/apt,6,1,4.89,9,2023-03-19,Christchurch City,-43.60139,172.71794,Frank And Jenny,$565.00
l39515657,Home in Wanaka · ★5.0 · 4 bedrooms · 6 beds · 3 baths,590.0,Entire home/apt,10,5,5.0,7,2023-08-16,Queenstown-Lakes District,-44.71657,169.15287,Moira,$590.00
l931434354481816216,Home in Clevedon · ★New · 2 bedrooms · 2 beds · 1.5 baths,280.0,Entire home/apt,4,2,,0,,Auckland,-36.94820399605676,175.0630107943959,Jackie,$280.00
l753154254638653716,Home in Red Beach · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,395.0,Entire home/apt,7,2,5.0,15,2023-07-28,Auckland,-36.61179415219631,174.69281360507009,Nathan,$395.00
l819643390438570134,Home in Jacks Point · 5 bedrooms · 6 beds · 3 baths,900.0,Entire home/apt,10,5,,0,,Queenstown-Lakes District,-45.07258,168.75417,Nicola,$900.00
l31135708,Rental unit in Christchurch · 1 bedroom · 1 bed · 1 private bath,65.0,Private room,2,1,4.5,2,2019-07-09,Christchurch City,-43.55196,172.55697,Claudine Fatima,$65.00
l18690421,Home in Taupo · ★4.71 · 4 bedrooms · 5 beds · 2 baths,267.0,Entire home/apt,8,2,4.71,24,2023-08-19,Taupo District,-38.73346,176.06956,Harcourts Taupō,$267.00
l47536030,Guest suite in Taipa · ★5.0 · 2 bedrooms · 3 beds · 1 private bath,209.0,Private room,5,2,5.0,4,2023-04-08,Far North District,-35.0017,173.46957,Belinda,$209.00
l8888844,Rental unit in Queenstown · ★4.75 · 1 bedroom · 1 bed · 1 bath,160.0,Entire home/apt,2,1,4.75,635,2023-08-21,Queenstown-Lakes District,-45.0174,168.71723,Marina,$160.00
l51292006,Home in Pirinoa · ★4.74 · 4 bedrooms · 8 beds · 3 baths,266.0,Entire home/apt,13,1,4.74,34,2023-08-14,South Wairarapa District,-41.3159,175.25503999999995,Taylor,$266.00
l671979129185836288,Guesthouse in Hamilton · ★4.45 · 1 bedroom · 1 bed · 1 bath,89.0,Entire home/apt,2,2,4.45,20,2023-08-04,Hamilton City,-37.81468,175.27313999999996,Kaleena,$89.00
l32041099,Condo in Rotorua · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,150.0,Private room,2,1,4.67,25,2019-05-22,Rotorua District,-38.14443,176.23901999999995,Sam,$150.00
l49370451,Rental unit in Queenstown · ★4.72 · 3 bedrooms · 5 beds · 2.5 baths,583.0,Entire home/apt,10,3,4.72,18,2023-06-05,Queenstown-Lakes District,-45.03483,168.64632,Allan,$583.00
l4995433,Guesthouse in Napier · ★4.94 · Studio · 1 bed · 1 bath,108.0,Entire home/apt,2,1,4.94,704,2023-09-02,Napier City,-39.50326,176.91259,Grant And Marise,$108.00
l823471220263790691,Chalet in Ohakune · 1 bedroom · 1 bed · 1 bath,323.0,Entire home/apt,4,1,,0,,Ruapehu District,-39.42018,175.40769,Will,$323.00
l679943251007966688,Serviced apartment in Esplanade · ★4.80 · 1 bedroom · 1 bed · 1 bath,223.0,Entire home/apt,2,1,4.8,75,2023-09-03,Kaikoura District,-42.4098231,173.68403030000005,Kaikoura,$223.00
l745859624763007294,Rental unit in Wellington · ★4.20 · 1 bedroom · 1 bed · 1 bath,120.0,Entire home/apt,2,1,4.2,15,2023-07-29,Wellington City,-41.29112,174.77686,Tia,$120.00
l729714373578204906,Rental unit in Queenstown · ★4.44 · 1 bedroom · 1 bed · 1 bath,195.0,Entire home/apt,2,1,4.44,9,2023-08-16,Queenstown-Lakes District,-45.03562,168.6751,Bcr Property,$195.00
l40488090,Home in Lake Hawea · ★5.0 · 3 bedrooms · 3 beds · 2 baths,195.0,Entire home/apt,6,2,5.0,6,2022-10-15,Queenstown-Lakes District,-44.61573,169.2761,Kelly,$195.00
l34576267,Guesthouse in West Melton · ★4.96 · 1 bedroom · 2 beds · 1 bath,75.0,Entire home/apt,2,2,4.96,28,2023-07-14,Selwyn District,-43.51725,172.36843000000005,Dani,$75.00
l2216652,Home in Havelock North · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,130.0,Private room,2,1,4.93,40,2023-04-08,Hastings District,-39.67577,176.89223,Julie,$130.00
l41756905,Home in Auckland · Studio · 1 shared bath,295.0,Private room,2,1,5.0,1,2022-06-28,Auckland,-37.02573,174.90107,Taranjit,$295.00
l37660305,Guesthouse in Ashhurst · ★4.85 · 2 bedrooms · 3 beds · 1 bath,81.0,Entire home/apt,5,1,4.85,260,2023-08-25,Palmerston North City,-40.28262,175.75429,Patricia,$81.00
l37096789,Rental unit in Auckland · 1 bedroom · 2 beds · 1 bath,135.0,Entire home/apt,2,1,5.0,2,2019-09-01,Auckland,-36.8479,174.77462,Nesuto,$135.00
l29829418,Home in Auckland · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,55.0,Private room,1,2,5.0,5,2020-03-05,Auckland,-36.88984,174.81391000000005,Faith,$55.00
l35468258,Cottage in Porirua · ★4.97 · 2 bedrooms · 3 beds · 1 bath,145.0,Entire home/apt,4,1,4.97,97,2023-08-09,Porirua City,-41.12071,174.9299,Sandi,$145.00
l951619533454105224,Home in Tauranga · ★New · 1 bedroom · 4 beds · 1.5 shared baths,60.0,Private room,3,1,,0,,Tauranga City,-37.6977,176.13619,Serena,$60.00
l23152157,Home in Christchurch · ★4.94 · 3 bedrooms · 4 beds · 2 baths,169.0,Entire home/apt,6,1,4.94,155,2021-10-06,Christchurch City,-43.51496,172.65714,Liron,$169.00
l724163494055428370,Home in Auckland · 1 bedroom · 1 bed · 1 private bath,1000.0,Private room,2,1,,0,,Auckland,-36.71679,174.74612,Elmo,"$1,000.00"
l49742982,Home in Christchurch · 1 bedroom · 1 bed · 1 private bath,70.0,Private room,2,1,5.0,1,2021-06-26,Christchurch City,-43.57539000000001,172.6147,Jenny,$70.00
l8173605,Cabin in Auckland · ★4.92 · 1 bedroom · 1 bed · 1 bath,225.0,Entire home/apt,2,1,4.92,328,2023-06-22,Auckland,-36.78798,175.07578,Craig,$225.00
l11801321,Cottage in Oneroa · ★4.67 · 3 bedrooms · 3 beds · 1 bath,250.0,Entire home/apt,5,2,4.67,195,2023-08-30,Auckland,-36.785027,175.014053,Deborah,$250.00
l1213899,Home in Queenstown · ★4.85 · 3 bedrooms · 4 beds · 3.5 baths,1200.0,Entire home/apt,6,3,4.85,28,2023-07-12,Queenstown-Lakes District,-45.03088,168.67018000000004,Vicky,"$1,200.00"
l41140714,Townhouse in Invercargill · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,48.0,Private room,1,3,4.83,40,2023-08-08,Invercargill City,-46.4184,168.34911,Warwick,$48.00
l29022022,Serviced apartment in Auckland · ★5.0 · Studio · 1 bed · 1 bath,189.0,Entire home/apt,2,2,5.0,18,2021-06-26,Auckland,-36.84037,174.76512,Rebekah,$189.00
l4041203,Home in Nelson · 3 bedrooms · 4 beds · 2 baths,300.0,Entire home/apt,6,2,5.0,2,2022-01-06,Nelson City,-41.30626,173.20855,Frances,$300.00
l14826038,Rental unit in Whanganui · ★4.56 · Studio · 1 bed · 1 bath,141.0,Entire home/apt,2,1,4.56,18,2021-10-10,Whanganui District,-39.91424,175.05574,Cathy & Gary,$141.00
l593744216321437959,Home in Collingwood · ★4.63 · 2 bedrooms · 3 beds · 1 bath,204.0,Entire home/apt,6,2,4.63,8,2023-02-05,Tasman District,-40.6246,172.67896000000005,Bachcare,$204.00
l958183766787237668,Rental unit in Queenstown · ★New · 1 bedroom · 3 beds · 1 bath,336.0,Entire home/apt,4,3,,0,,Queenstown-Lakes District,-45.02522441064875,168.6588726191655,Highland Real Estate,$336.00
l27933177,Home in Dunedin · ★4.69 · 5 bedrooms · 5 beds · 3 baths,507.0,Entire home/apt,8,2,4.69,74,2023-08-26,Dunedin City,-45.89508,170.51661,Edinburgh Short Stays,$507.00
l32092920,Home in Whitianga · ★4.72 · 2 bedrooms · 3 beds · 1 bath,200.0,Entire home/apt,5,2,4.72,58,2023-07-15,Thames-Coromandel District,-36.80128,175.70555,Gavin,$200.00
l39004588,Guest suite in Ohope · ★4.80 · 1 bedroom · 1 bed · 1 bath,91.0,Entire home/apt,2,1,4.8,89,2023-08-23,Whakatane District,-37.97886,177.08872,Jessy,$91.00
l8444934,Guest suite in Dunedin · ★4.96 · 1 bedroom · 2 beds · 1 bath,120.0,Entire home/apt,3,1,4.96,228,2023-08-05,Dunedin City,-45.88125,170.34906,Stephanie,$120.00
l18674805,Serviced apartment in Porirua · ★4.95 · 1 bedroom · 1 bed · 1 bath,160.0,Entire home/apt,2,1,4.95,236,2023-08-27,Porirua City,-41.0736,174.8564,Jane,$160.00
l25515275,Hotel in Taupo · Studio · 1 bed · 1 private bath,191.0,Hotel room,2,1,5.0,2,2022-07-16,Taupo District,-38.69082,176.08109,Miyuki & Jason,$191.00
l11262200,Rental unit in Queenstown · ★4.92 · 3 bedrooms · 4 beds · 2 baths,550.0,Entire home/apt,5,3,4.92,363,2023-08-21,Queenstown-Lakes District,-45.03255,168.67501,Martin,$550.00
l960294667544669380,Rental unit in Queenstown · ★New · 3 bedrooms · 3 beds · 2 baths,1613.0,Entire home/apt,6,2,,0,,Queenstown-Lakes District,-45.03111994968,168.66238499878,Relaxaway,"$1,613.00"
l53516066,Home in Parua Bay · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,285.0,Private room,2,3,5.0,3,2023-01-05,Whangarei District,-35.77611,174.5293,Kim,$285.00
l49031444,Rental unit in Auckland · ★4.61 · 2 bedrooms · 2 beds · 1 bath,135.0,Entire home/apt,3,1,4.61,147,2023-08-20,Auckland,-36.85083,174.76566,MAC International Property,$135.00
l46854931,Rental unit in Canterbury · ★4.94 · 2 bedrooms · 3 beds · 1 bath,179.0,Entire home/apt,4,2,4.94,72,2023-08-20,Christchurch City,-43.53128,172.64191,Jessie,$179.00
l32270119,"Rental unit in Arrowtown,Queenstown · ★4.71 · 1 bedroom · 1 bed · 2 baths",385.0,Entire home/apt,2,1,4.71,28,2023-07-31,Queenstown-Lakes District,-44.93893,168.82362,The Arrow Hotel,$385.00
l6134690,Villa in Hahei · ★4.90 · 3 bedrooms · 6 beds · 1 bath,135.0,Entire home/apt,8,2,4.9,366,2023-08-13,Thames-Coromandel District,-36.85284,175.80992,Sheryl,$135.00
l15662959,Home in Pukekohe · ★5.0 · 1 bedroom · 1 bed · 1 bath,51.0,Private room,1,1,5.0,11,2020-03-13,Auckland,-37.20455,174.91398,Amr And Nesreen,$51.00
l40756884,Guest suite in Wellington · ★4.89 · 1 bedroom · 1 bed · 1 bath,105.0,Entire home/apt,2,3,4.89,27,2023-08-27,Wellington City,-41.3193,174.80475,Faye,$105.00
l20700355,Rental unit in Auckland Central · ★4.94 · 11 bedrooms · 1 bed · 1 bath,215.0,Entire home/apt,2,3,4.94,239,2023-08-15,Auckland,-36.84665,174.76193,Natalie,$215.00
l16784080,Home in Te Awamutu · ★4.98 · 3 bedrooms · 4 beds · 2 shared baths,200.0,Private room,6,2,4.98,65,2023-06-16,Waipa District,-37.97731,175.33142,Caroline And Warren,$200.00
l37445401,Hostel in Auckland · ★4.62 · 1 bedroom · 1 bed · 3 baths,55.0,Hotel room,1,1,4.62,66,2023-07-22,Auckland,-36.84789657592773,174.77252197265625,Ted,$55.00
l9315641,Tiny home in Auckland · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,130.0,Private room,2,2,4.9,113,2023-07-16,Auckland,-36.78361,175.00985,Claire,$130.00
l11395734,Home in Eighty Eight Valley · ★5.0 · 2 bedrooms · 1 bed · 1 private bath,68.0,Private room,2,1,5.0,4,2018-02-23,Tasman District,-41.43434,173.02018,Lisa,$68.00
l53449288,Guest suite in Napier · ★4.93 · 2 bedrooms · 4 beds · 2 baths,310.0,Entire home/apt,8,2,4.93,15,2023-01-26,Napier City,-39.48004,176.88563,Kay,$310.00
l35845142,Hotel in Akaroa · ★4.62 · 2 bedrooms · 3 beds · 1 private bath,179.0,Hotel room,4,1,4.62,13,2022-10-16,Christchurch City,-43.81028,172.96133999999995,Darren,$179.00
l953744465005081494,Townhouse in Auckland · ★New · 3 bedrooms · 4 beds · 2.5 baths,299.0,Entire home/apt,6,2,,0,,Auckland,-36.902977583770365,174.87718745651696,Harvey,$299.00
l39997180,Home in Auckland · ★4.55 · 1 bedroom · 1 bed · 1.5 baths,85.0,Entire home/apt,2,1,4.55,29,2023-08-30,Auckland,-36.79825,174.72503999999995,Danny,$85.00
l592246810657982977,Guest suite in Waihi Beach · ★4.86 · 1 bedroom · 1 bed · 1 bath,140.0,Entire home/apt,2,2,4.86,14,2023-04-22,Western Bay of Plenty District,-37.42742,175.95481999999996,Cherie,$140.00
l658802593094615136,Bungalow in Rotorua · 5 bedrooms · 5 beds · 3 baths,529.0,Entire home/apt,8,2,,0,,Rotorua District,-38.05848,176.42906000000005,Bachcare,$529.00
l960711963498756749,Home in Tauranga · ★New · 2 bedrooms · 2 beds · 1 bath,145.0,Entire home/apt,2,1,,0,,Tauranga City,-37.73193184002379,176.11867237976222,Christine,$145.00
l946682566965320608,Home in Russell · ★New · 2 bedrooms · 2 beds · 1 bath,280.0,Entire home/apt,4,3,,0,,Far North District,-35.2835921,174.1497174,Sue,$280.00
l674811420842213382,Cottage in Shannon · ★5.0 · 2 bedrooms · 2 beds · 1 bath,131.0,Entire home/apt,4,1,5.0,49,2023-06-16,Horowhenua District,-40.5641645,175.38061100000004,Karen-Stace,$131.00
l593744824597161749,Home in Hanmer Springs · ★4.17 · 3 bedrooms · 5 beds · 2 baths,242.0,Entire home/apt,8,2,4.17,6,2022-07-23,Hurunui District,-42.52027,172.83183,Bachcare,$242.00
l786929891131151377,Home in Wellington · ★5.0 · 4 bedrooms · 4 beds · 1 bath,390.0,Entire home/apt,4,1,5.0,4,2023-01-27,Wellington City,-41.29973,174.7941,Julia,$390.00
l54198466,Guest suite in Mount Maunganui · ★4.94 · 2 bedrooms · 3 beds · 1 bath,231.0,Entire home/apt,4,2,4.94,17,2023-03-19,Tauranga City,-37.65646,176.2073,Jane,$231.00
l768526663467874159,Home in Auckland · ★4.94 · 1 bedroom · 1 bed · 1 shared bath,50.0,Private room,2,1,4.94,34,2023-08-17,Auckland,-36.8261034,174.614613,J Min,$50.00
l30094570,Home in Te Anau · ★4.80 · 5 bedrooms · 7 beds · 1 bath,102.0,Entire home/apt,9,1,4.8,301,2023-08-29,Southland District,-45.41242,167.70864,Tarin,$102.00
l5092519,Home in Napier · ★4.48 · 1 bedroom · 1 bed · 2 shared baths,140.0,Private room,2,1,4.48,44,2023-08-23,Napier City,-39.49603,176.90155,Clare,$140.00
l948993157303335047,Home in Wellington · ★New · 1 bedroom · 1 bed · 1 bath,88.0,Private room,2,1,,0,,Wellington City,-41.21179,174.80917,Xueshi,$88.00
l15792733,Home in Taupo · ★4.84 · 5 bedrooms · 6 beds · 2 baths,519.0,Entire home/apt,8,2,4.84,75,2023-07-15,Taupo District,-38.71773,176.07992,Suzanne,$519.00
l31859194,Cottage in Otorohanga · ★4.87 · 2 bedrooms · 3 beds · 1 bath,146.0,Entire home/apt,4,1,4.87,127,2023-07-27,Ōtorohanga District,-38.20386,175.20014,Sally,$146.00
l13813902,Guesthouse in Feilding · ★4.85 · 2 bedrooms · 4 beds · 1 bath,74.0,Entire home/apt,5,2,4.85,149,2022-01-22,Manawatu District,-40.23355,175.54358,Deborah,$74.00
l913238775430105766,Home in Taupō · ★5.0 · 4 bedrooms · 7 beds · 2 baths,320.0,Entire home/apt,10,1,5.0,8,2023-08-20,Taupo District,-38.70662366158261,176.03325394158955,Carol,$320.00
l28376839,Guest suite in Lake Hayes · ★4.98 · 1 bedroom · 1 bed · 1 bath,185.0,Entire home/apt,2,2,4.98,112,2023-08-20,Queenstown-Lakes District,-44.98916,168.79201,Sarah & Ben,$185.00
l40866272,Home in Moeraki · ★4.95 · 3 bedrooms · 4 beds · 1 bath,170.0,Entire home/apt,6,1,4.95,102,2023-08-23,Waitaki District,-45.35827000000001,170.85657,Janine,$170.00
l48001798,Home in Tauranga · ★4.67 · 3 bedrooms · 4 beds · 2 baths,450.0,Entire home/apt,6,5,4.67,3,2022-01-04,Tauranga City,-37.6628,176.13596,Rod,$450.00
l5446921,Home in Ashburton · ★4.90 · 1 bedroom · 1 bed · 1 private bath,60.0,Private room,2,1,4.9,493,2023-08-31,Ashburton District,-43.9011,171.76421000000005,Annemarie,$60.00
l19973489,Guest suite in Wanaka · ★4.82 · 1 bedroom · 1 bed · 1 bath,150.0,Entire home/apt,2,1,4.82,179,2023-06-26,Queenstown-Lakes District,-44.68912,169.13464,Philip,$150.00
l775611783178511067,Home in Christchurch · ★4.91 · 1 bedroom · 1 bed · 1.5 shared baths,61.0,Private room,2,1,4.91,45,2023-07-07,Christchurch City,-43.5499921,172.65009619999995,Hou Keet,$61.00
l43717395,Farm stay in Christchurch · ★4.68 · 1 bedroom · 1 bed · 1 shared bath,100.0,Private room,2,2,4.68,34,2023-03-17,Christchurch City,-43.51928,172.4954,Chris,$100.00
l9497523,Cabin in Blenheim · ★4.92 · 1 bedroom · 1 bed · 1 bath,225.0,Entire home/apt,2,1,4.92,475,2023-08-20,Marlborough District,-41.51361,173.95338,Murray & Jo,$225.00
l652349326898032479,Home in Queenstown · ★4.85 · 1 bedroom · 1 bed · 1.5 shared baths,133.0,Private room,2,1,4.85,87,2023-08-19,Queenstown-Lakes District,-45.0252,168.73575,Simon,$133.00
l694339680899579033,Cottage in Mount Stoker · ★5.0 · 3 bedrooms · 4 beds · 1 bath,172.0,Entire home/apt,8,1,5.0,11,2023-08-19,Dunedin City,-45.58496,170.20051999999995,Alice,$172.00
l655062500532507577,Home in Queenstown · ★4.92 · 3 bedrooms · 3 beds · 2 baths,585.0,Entire home/apt,6,3,4.92,26,2023-09-04,Queenstown-Lakes District,-45.0354428,168.6330721,Sharlene,$585.00
l54267501,Guesthouse in Kerikeri · ★4.82 · 1 bedroom · 1 bed · 1 bath,95.0,Entire home/apt,2,2,4.82,11,2023-06-14,Far North District,-35.19381,173.94101,Frear,$95.00
l27607403,Home in Wellington · ★4.87 · 3 bedrooms · 4 beds · 2 baths,364.0,Entire home/apt,6,2,4.87,97,2023-08-19,Wellington City,-41.3013,174.79998,Grace,$364.00
l36603248,Bed and breakfast in Auckland · ★5.0 · 1 bedroom · 1 bed · 3 shared baths,90.0,Private room,2,1,5.0,3,2022-01-18,Auckland,-36.89422,174.9323,Barry,$90.00
l20655472,Cottage in Waiotahi · ★4.87 · 2 bedrooms · 4 beds · 1 bath,140.0,Entire home/apt,6,2,4.87,31,2023-05-27,Ōpōtiki District,-37.98835,177.15811000000005,Nik,$140.00
l761246499504922877,Villa in Auckland · ★4.73 · 4 bedrooms · 5 beds · 2.5 baths,550.0,Entire home/apt,8,2,4.73,11,2023-04-09,Auckland,-37.00713,174.889,Lei,$550.00
l744379326061201574,Guesthouse in Renwick · ★4.72 · 1 bedroom · 2 beds · 1 bath,100.0,Entire home/apt,3,1,4.72,39,2023-08-26,Marlborough District,-41.50846,173.8251,Stephen,$100.00
l30252497,Home in Ben Lomond · ★5.0 · 6 bedrooms · 8 beds · 3.5 baths,912.0,Entire home/apt,12,7,5.0,17,2023-07-06,Queenstown-Lakes District,-45.05984,168.56603,Katrina,$912.00
l909560377552950035,Home in Cardrona · 3 bedrooms · 5 beds · 2 baths,366.0,Entire home/apt,6,2,5.0,1,2023-07-16,Queenstown-Lakes District,-44.88361,169.00041000000004,Bachcare,$366.00
l22835371,Cottage in Te Horo Beach · ★4.91 · 1 bedroom · 2 beds · 1 bath,110.0,Entire home/apt,3,2,4.91,86,2022-03-27,Kapiti Coast District,-40.79721,175.08427,Gina,$110.00
l720340855134506938,Condo in Mount Maunganui · ★5.0 · 2 bedrooms · 3 beds · 2 baths,400.0,Entire home/apt,5,5,5.0,4,2023-02-20,Tauranga City,-37.64278,176.18546,Stacey,$400.00
l20541521,Home in Bethells Beach · ★4.86 · 2 bedrooms · 3 beds · 1 bath,209.0,Entire home/apt,8,2,4.86,113,2023-08-06,Auckland,-36.882,174.45456,Paula,$209.00
l34321326,Home in Hamilton · ★4.0 · 5 bedrooms · 6 beds · 2 baths,850.0,Entire home/apt,8,3,4.0,3,2022-12-01,Hamilton City,-37.741,175.28474,Em & Ricardo,$850.00
l45332713,Barn in Tai Tapu · ★4.97 · 1 bedroom · 1 bed · 1 bath,178.0,Entire home/apt,2,1,4.97,285,2023-08-26,Selwyn District,-43.64055,172.58686,Teunis,$178.00
l31722571,Home in Mokau · ★4.78 · 3 bedrooms · 6 beds · 1 bath,120.0,Entire home/apt,8,2,4.78,68,2023-08-19,Waitomo District,-38.69923,174.61867,Robyn,$120.00
l664163479432341188,Bungalow in Hastings · 4 bedrooms · 4 beds · 4 baths,713.0,Entire home/apt,8,2,,0,,Hastings District,-39.76931,176.78826999999995,Bachcare,$713.00
l43547480,Townhouse in Christchurch · ★4.84 · 2 bedrooms · 2 beds · 1 bath,129.0,Entire home/apt,4,1,4.84,309,2023-08-14,Christchurch City,-43.52533,172.64322,Robert,$129.00
l743807204958074742,Home in Auckland · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,55.0,Private room,2,1,4.84,31,2023-08-15,Auckland,-36.97256,174.91511,Thao,$55.00
l21372666,Guesthouse in Lower Hutt · ★4.94 · 2 bedrooms · 2 beds · 1 bath,129.0,Entire home/apt,3,2,4.94,385,2023-07-28,Lower Hutt City,-41.20998,174.91978999999995,Kathryn,$129.00
l40117976,Guesthouse in Lower Shotover · ★4.91 · 1 bedroom · 1 bed · 1 bath,60.0,Entire home/apt,2,3,4.91,11,2021-02-11,Queenstown-Lakes District,-45.00346,168.77944,Gemma,$60.00
l18241415,Hostel in Christchurch · ★4.81 · 1 bedroom · 3 beds · 3 shared baths,29.0,Shared room,3,1,4.81,52,2021-02-13,Christchurch City,-43.52581,172.64543,Janet,$29.00
l45192730,Home in Napier · 3 bedrooms · 8 beds · 2 baths,1200.0,Entire home/apt,12,2,5.0,1,2023-08-27,Napier City,-39.4868761,176.8409904,Anita,"$1,200.00"
l31763592,Serviced apartment in Nelson · ★5.0 · 1 bedroom · 1 bed · 1 bath,250.0,Entire home/apt,2,2,5.0,3,2022-07-12,Nelson City,-41.277584,173.293182,Ann And Nick,$250.00
